n_above_p97_5,n_above_p99_9,sd_of_S,median_gap,r_squared,leaveout_r_squared
1,0,1.2252012755755177,39.98616963742232,0.5934720045992451,0.5991552789504533
1,0,1.1955779845080472,39.514537506416836,0.5956223736468782,0.5982079508662006
1,0,1.2672425200724637,38.77664208096776,0.5884988041572394,0.5898633558457584
4,1,1.3005504309186995,40.094897615518065,0.59507443157447,0.6019666095526621
1,0,1.1744165918059122,39.68737923191698,0.5834214979906355,0.5821699105635711
5,0,1.2918598557945404,40.06709699635198,0.6011467979271085,0.6112903581096425
1,0,1.1973318848758652,38.8877322442038,0.5880430766710778,0.5864537018448983
5,0,1.3862497315324938,39.26738599525782,0.5773479731517085,0.5615868410083629
2,0,1.1074072072863017,41.178737408184006,0.5853544304040673,0.5865994673158109
2,0,1.158884686016605,38.63834915672966,0.5947499898001909,0.6041542286649869
1,0,1.2518058811346044,39.8938622531416,0.5867502129419422,0.5891932311474334
3,0,1.3760716201831085,39.75517249689125,0.5808936601136983,0.5708209417307898
1,0,1.1289620894297983,39.76182388041143,0.5982577122929921,0.6071999109157113
3,0,1.3558564853262927,41.139506359354286,0.5993231114685466,0.6079160015195784
2,0,1.1182390169159684,39.40727780508853,0.5785990513996665,0.5740541591396658
3,0,1.358287034937947,39.07160008041002,0.5875513789935716,0.5794733024475313
3,0,1.1266074566755966,39.76632973941325,0.5860253469159262,0.5830452857601662
10,0,1.391651666178399,38.84093177341909,0.5816158614561162,0.5838041548457462
2,0,1.2416721116987546,38.712618893072026,0.5924010731877916,0.5964803956242137
3,0,1.2589893616449317,40.20301978943744,0.5888390654710158,0.584646413164716
1,0,1.1767253517616487,38.574547743365414,0.5845382362031584,0.575877654949315
3,0,1.0785333222744293,39.265121845356674,0.6013708672185019,0.6094767141484074
3,0,1.183282169874636,38.396060447541835,0.5999276768222241,0.6069887399466546
3,0,1.260408015225777,39.01783571117353,0.5862028265587786,0.581505157399898
1,1,1.2311858377003415,39.89112174606092,0.5782956953668219,0.5664965176093687
5,0,1.4009215317364871,38.95699643784927,0.576734178263807,0.556536986487018
3,0,1.1673623796543937,40.286979681541226,0.5896394687344542,0.5927020553137268
3,0,1.172723778559263,39.76948265607301,0.5822836806903173,0.5774046668811343
4,1,1.30217425717256,40.45581532445273,0.5807081707078443,0.576749135149625
4,0,1.3061671082482427,39.20850360772192,0.5788436478415077,0.571354023738811
2,0,1.1523866025184613,40.22804612681191,0.5875463954674516,0.5806115802766411
2,0,1.1702063241362273,39.73912394871052,0.5846270519270269,0.5816980402489107
1,0,1.2240879364238904,38.51196196262917,0.6006799824813636,0.6085122565475207
4,1,1.4367013279562084,39.36133928105975,0.5966964009942801,0.5985585278338659
3,0,1.1258991603814257,42.30929728450109,0.5907317332206775,0.5962520222290004
3,0,1.3023075274103593,39.96851780943196,0.5947182475077096,0.5987871502194156
2,0,1.2936670594612354,39.94940378084208,0.5774552180035675,0.5716994000984732
6,0,1.4078528825984147,40.154795884181894,0.5934831456696306,0.5934548529310782
1,0,1.1488416683275158,38.15737692867416,0.5945226405081092,0.5914228445307202
4,1,1.1445596948682322,40.405419690660274,0.5883972115720026,0.5867977783175966
1,0,1.120184702858641,39.961744893893204,0.5928471223174996,0.595642311554283
4,0,1.2752311011043753,39.987832921883694,0.5877669234910813,0.5863887700748349
2,0,1.204368084823372,39.79700812821816,0.5858279385565339,0.5849991706897208
4,0,1.1322738969546355,38.672696606106186,0.6034005196645666,0.6072158556225022
2,0,1.2186438277500433,40.13388593433841,0.5913166098715839,0.5976989277568238
1,0,1.16908407128256,39.7528057693024,0.6037982792678697,0.6147187075780329
3,0,1.17660149288011,39.89571275936454,0.5930261360085078,0.6008087088105742
4,0,1.3393111786430056,40.34246412789666,0.5841743302183392,0.5697428490800805
2,1,1.3212632602570915,38.871576671724654,0.5785009735623187,0.5676119976196983
2,0,1.3087844563379203,39.629310495039775,0.5889178855711774,0.5876892709188599
0,0,1.223217133240247,38.95762974431438,0.5967465563115004,0.602729622962968
4,0,1.2575810761867017,40.72750760411168,0.5888162395853129,0.5849190248531453
3,0,1.215232418762297,40.30437622738767,0.5876429689378424,0.5927642770916521
4,0,1.4485241719237005,39.425495033814904,0.5825018721249778,0.5695959407625037
4,1,1.2477383191872733,39.725072898749104,0.5923820146629774,0.5958903088860499
3,0,1.2015295289202128,40.0143608795595,0.5831826083962166,0.5783161530877527
4,0,1.1703800785693474,40.780041829431404,0.5923541885190766,0.597758487651032
3,0,1.292581051470037,39.88078052115285,0.587362153435038,0.5848516363863794
1,0,1.1523654094755584,39.613678577250234,0.5719700312153453,0.564225036597444
5,0,1.2337970486867103,41.08528159889829,0.5891190461222682,0.5929157270544412
2,0,1.2782921838402055,39.25797997586471,0.5723453588940044,0.555158322547432
1,0,1.1278960462534955,38.84684116783145,0.5976330804415071,0.6026871159166838
4,0,1.2652370734367795,38.60628893121578,0.582262245223685,0.5765121863196054
1,0,0.9981710121563864,38.68265950583775,0.5896884680645067,0.5908027274535823
3,0,1.2527301183520487,40.421857133490555,0.5907423727777139,0.5889198250262426
4,0,1.2638608946594938,38.606081872233844,0.5849702500236259,0.575992899729399
3,0,1.171207698358441,39.14201504368291,0.59298039968759,0.590270949823569
3,0,1.2770720857027074,39.16735373170217,0.5883218650377606,0.5903612893435941
4,0,1.2055203893725712,40.644615979452766,0.5877159784298209,0.5863547141438686
5,1,1.322777933418345,40.994258748643375,0.5845863258151445,0.5795761365039445
4,0,1.2230073266935204,39.95939457942792,0.579406629337045,0.5653825274028543
1,0,1.1916386355810558,39.561014568198786,0.6005420355988247,0.6101183917261896
4,1,1.2562855204482175,41.35910693631003,0.6013810741787016,0.6140343383197765
1,0,1.2810812404248337,40.356822770785406,0.6133906247477725,0.6288788570135302
2,0,1.2274344962035406,40.47293812565772,0.592156456569368,0.6008819503666356
1,0,1.352082805410064,39.203053786939776,0.5926729604890211,0.5974457295790214
5,0,1.2317837129508045,38.55699868453314,0.5912349507393535,0.5877084622906096
6,0,1.163337081411853,40.92070228245369,0.5870653350929333,0.5875470909169788
1,0,1.1416519645779082,39.09675944706146,0.5810532506773085,0.573578636036473
4,0,1.235972780558631,38.118988213811456,0.5931086508344665,0.5867623486871151
0,0,0.9482265465362745,38.36819650549147,0.5953048610852261,0.6034927960230507
2,0,1.2246685925178642,39.99911857770348,0.5980553523507222,0.6029825038339294
3,0,1.2497137040944881,39.89425575061956,0.5839481902287006,0.5772520070031717
2,1,1.2501157617335075,39.67655638759329,0.585738827082058,0.5816104283849057
4,0,1.3420020383800257,39.878157195573614,0.5722528223490969,0.5551177354512769
2,0,1.1529734753102563,40.788483684074706,0.5890592521014727,0.5885571304371362
1,0,1.1641443755133531,38.99472309899248,0.5823692436638461,0.5689678794202523
2,0,1.2422609384337462,38.8256042396026,0.5883346195240865,0.5938874016630067
0,0,1.1431755909641625,38.88659377381127,0.6106811257477213,0.626106706259034
1,0,1.11503160148064,39.87352302561876,0.5860392846531196,0.5883700421276805
0,0,1.1537602140962238,39.53391137564558,0.5881860875491619,0.5872104405424927
2,0,1.1687612527160438,40.845113248543996,0.5952012399806452,0.5998636832048694
8,1,1.3425406538584366,41.26849504186715,0.598513650278766,0.6043697160064454
2,0,1.284185516503442,39.813578007263914,0.5685254930110988,0.5489582258686897
3,0,1.243218774724015,41.39319078747994,0.583778584539744,0.5812065446153162
3,0,1.1124786738056884,39.79101869710606,0.5861168620606063,0.5817232561600318
1,0,1.093615009573423,39.244693536362696,0.5859747850086895,0.5832769482339589
1,0,1.1656442657266377,40.46233564783128,0.594198220103054,0.5940603924000926
2,0,1.2776156059343815,39.80245264508835,0.5823215760097536,0.5710525749411386
3,0,1.208833924859032,39.98592950223634,0.594423491335591,0.6027697552743383
4,0,1.338125950575306,39.56938802300889,0.6036953240762218,0.6134927408599353
3,0,1.2448908681991508,40.17928279597655,0.6057949066149485,0.6251542265828618
2,0,1.2991514952371797,40.488865994271464,0.5916941402023137,0.5859427005825633
2,0,1.346368430563378,40.346825987458736,0.5747354359463136,0.5621947131881574
3,0,1.3210317030721623,39.8505351174938,0.5897356537497633,0.5868654156741631
3,0,1.3297486471950637,37.48922396283706,0.5963465989153812,0.5949170025480451
3,0,1.2061190812054385,39.87660082429769,0.5893305636636863,0.5922003593826453
2,0,1.109896514381721,40.8116384297756,0.5934914020237185,0.5959225736784093
5,0,1.38469981116443,39.59021271081564,0.5856487743485845,0.5791154055884835
1,0,1.2272134573192262,38.89586912526105,0.5964401071168143,0.5997543033909536
1,0,1.0861668587338027,39.179194224970985,0.5851301531710671,0.5780877118049725
2,0,1.2421905780642692,39.51109775925483,0.6030778161432331,0.6137415074961753
2,0,1.162111385692935,39.322773801237545,0.6032402583145282,0.6146877763504393
0,0,1.2279412712595532,38.65161636014848,0.6036296680082092,0.6079850517709544
0,0,1.144753895466554,39.861668449346666,0.5876594005386631,0.5889826273723306
8,0,1.2925301472128352,39.833194902748126,0.5850201857103372,0.572975921675511
0,0,1.1308575603174522,40.30814321559719,0.5831409145319006,0.5793267021692017
3,0,1.2324999344573586,40.033527709348526,0.5746277374343405,0.5569461099768673
0,0,1.0780283294127821,39.99341466711075,0.5873546691393197,0.5838704070123577
4,0,1.1710449236308407,40.23826357369955,0.5791284003715591,0.5675156680062342
3,0,1.2737269312912023,39.80229842127785,0.6054661980841576,0.6125588241160407
6,1,1.3893106305894034,39.5962707118789,0.5942790243032847,0.6037402748957991
1,0,1.2061041014891392,39.428958709548276,0.5813076878059966,0.5771319394623367
3,1,1.2113122059785557,39.67766851239013,0.5860708937346323,0.5753317168917909
1,0,1.2051291299520739,38.74795725159375,0.5762124554051455,0.5674760871100681
2,0,1.1789890014146875,39.93305784752543,0.5929577570648406,0.5899417732133624
1,0,1.0195018442737869,39.399963522715055,0.5991791276099409,0.6037050866562237
2,0,1.2315873252176979,40.80656363047523,0.5777193631456221,0.5708801871338025
3,0,1.3280128417342154,39.26151293002567,0.5924017913217889,0.5869140254451578
6,0,1.2662938089201912,40.241726106133235,0.5813803317309909,0.5789113960727423
6,2,1.5056364400040747,39.74597209053725,0.5754224178991242,0.5675033977871706
0,0,0.9681835286294873,38.98889964867258,0.5907099462980199,0.5864169071908382
2,0,1.2062292663276661,40.67505211469826,0.5820319011397859,0.5793431791949564
4,1,1.3159318443075005,41.21432862300058,0.5991489603877476,0.604473032197014
2,0,1.0798529572794853,39.73900113457849,0.5862009871452727,0.581681643449865
2,0,1.1352864647073144,39.67525734825348,0.5856466645873811,0.5861848260151772
3,1,1.3693931846235528,40.312314633262226,0.5975159988905188,0.6093249319248618
2,0,1.1733912098177581,40.7772715185442,0.5738397156951658,0.5521520449858364
9,0,1.3323239256411525,38.9815077397067,0.5879793696807736,0.5743364576282218
1,0,1.1734191074791989,38.782242324173566,0.5919146318635755,0.5910968722469969
4,0,1.299780322867654,39.14797262847003,0.5758922942713915,0.5662266584278676
2,0,1.1588951077560308,39.89420927227872,0.5852327216006983,0.5751900063141868
4,0,1.3053342130146752,38.750511762345155,0.5944743850206455,0.5988609055730827
4,0,1.209807336686631,40.44157426288927,0.5895918579540774,0.5903414781057135
0,0,1.1551236986937612,38.99485128909442,0.5937737544383207,0.5963181881774309
2,0,1.1149250104500334,40.71202847349172,0.5857886541224405,0.5781945510009197
2,0,1.1762010329231924,40.06676383984038,0.5890543182389159,0.5938374946022513
2,0,1.238772714400381,39.211446762255,0.5938569615263831,0.6031815275681216
1,0,1.2931788656954317,39.635047093833165,0.5925646873101045,0.5986805385777965
3,0,1.2668571276643061,40.29344394900636,0.575661304417119,0.5656428282147343
3,0,1.430088608154979,39.377838445186676,0.5900032309193894,0.5845476478679167
1,0,1.0892557963469185,37.87957795567844,0.5870788794279306,0.5877404127733017
2,0,1.2089654850785483,40.382714606874295,0.5854494413462676,0.5801979421357862
4,0,1.1874518603744029,39.76012388327774,0.5815267832433171,0.576712619848464
3,0,1.204089908457741,39.60559172940585,0.5919801457962923,0.602963730981739
1,0,1.054164844330002,38.79467256850974,0.5975870884953153,0.604364920176516
0,0,1.148581477457205,39.20008235032928,0.5944629847685833,0.607386522988923
5,1,1.266705877571916,38.98568718929544,0.592739153712931,0.5886745520753018
0,0,1.2026536686929883,39.866553498865464,0.5853366174649357,0.5859611538928038
2,1,1.2038816371666767,40.11077981337257,0.5811756292127159,0.5775326776264779
1,0,1.2828745087994606,39.462635795598885,0.577292641331874,0.5653529867947941
2,0,1.192071856160218,39.82991742227732,0.6000880235181185,0.6022841971936053
3,0,1.2205312620012698,39.536536812342604,0.5806581214589971,0.5754630671610661
2,0,1.2153962093271715,40.38647553434388,0.58944804107919,0.5962839089255987
1,0,1.2202607850518632,38.14821829690469,0.5915897510394332,0.5911309732842005
4,0,1.2529042556530654,40.75170945630462,0.6050718297852263,0.6164173047855989
0,0,1.1194540678891156,38.72009484791796,0.5854650932627965,0.5866759565634976
1,0,1.1188022359468626,39.31421880546537,0.5970343054176594,0.5995600241938399
2,0,1.2203531218503978,38.381731949376054,0.584125155389043,0.5714744499205096
5,0,1.1546436410566934,39.594126976059705,0.5922840770422302,0.5972969287892564
0,0,1.0339329316501285,39.206260705121124,0.5944310060470619,0.5993736430393521
0,0,1.0731380645335242,39.83327287862741,0.5889434047581878,0.5846026567128588
2,0,1.1902011228108544,39.47786711872592,0.5881931389502516,0.5882002636851842
0,0,1.1839684767426208,39.078997809382386,0.5865766855752295,0.5858787001262358
0,0,1.0492208224691908,40.067461778150104,0.5875168771396215,0.5950173246337533
1,0,1.1027149146523925,39.26258175621994,0.5970899714121505,0.6028176785509483
2,0,1.2427087292673358,39.52302527894261,0.6045447012638968,0.6184021430181608
4,0,1.259945572028476,40.7095701672341,0.5812101265707381,0.5738867275318569
2,0,1.190385225040424,39.31750424978304,0.5865709547891964,0.5771997334746192
3,1,1.2641105203175964,40.1294064680642,0.5963850460291904,0.599711157609601
7,0,1.3718828347794696,40.943155284470436,0.584444546932781,0.5812308811524378
4,0,1.2559628437403434,40.31723871863991,0.5864953013679701,0.5805678592846761
5,0,1.1808017823064354,40.31624738144608,0.5793705054280391,0.5666369893224543
1,0,1.2182581551762712,37.91171678344968,0.5923834640052845,0.5875747323701108
2,0,1.23334206500166,40.12660446240505,0.5777503721297742,0.5702442616688872
2,0,1.24252605850467,40.11631630963814,0.5844399106375251,0.587137321971863
2,0,1.241482162189647,40.43803437457466,0.5804986301167621,0.5660050892694591
6,0,1.3787290577204911,39.89195057015411,0.5793198987383515,0.5629374568702111
0,0,1.1629570000275322,37.91035966000182,0.5974368730490738,0.6046691941383251
2,0,1.1787661003647907,39.012713507355144,0.5982779387380179,0.6041565141129783
4,0,1.2015724627891138,40.71690117278393,0.5904710657589975,0.5870084176364608
1,0,1.3390014602516866,40.133052608691834,0.5761522533680346,0.5740099138929784
3,0,1.2641871704647407,39.32837507791053,0.5781182034419277,0.5599729783319805
6,1,1.298656082967906,39.40045381813885,0.5813679469201072,0.57442271677452
2,0,1.123130998261464,39.254511637459885,0.6039276795835907,0.6121963740840664
4,0,1.2824939562425548,39.56465351783712,0.5810923200582434,0.566318232823372
1,0,1.0815383924356852,39.092808977723095,0.598657230577453,0.6080909935332899
3,0,1.3204756385963932,39.86172661518437,0.5750961471363683,0.5658458722422905
1,0,1.1013476699646587,40.01724211462226,0.601858410837911,0.610556521431398
4,1,1.3324560896524993,38.980198090697534,0.5778565618381661,0.5644010451616079
5,0,1.239769559651318,40.04141970238175,0.5844761946931225,0.5839288202037709
1,0,1.185361483715351,39.88263471014746,0.6043639378013954,0.6186926239738255
2,0,1.301604852830092,39.248966041307376,0.5787617616076426,0.564035731787889
1,0,1.1708568417182241,39.06402286283765,0.5981331432105393,0.6044009034653843
0,0,1.235495216167368,39.47033728933985,0.5718959808625678,0.5532688087556927
7,0,1.3489978439813786,40.5428217313491,0.5825770874584493,0.578645450925682
3,0,1.1329057788169594,39.100800731794315,0.5919422082184782,0.585045538103353
3,0,1.2077649779616317,40.66466499481809,0.5830953318909502,0.5765566967929925
2,0,1.1139064702224404,39.41592544114074,0.5869579551305877,0.5831493776106678
3,0,1.259766264711191,40.632975340826945,0.6041450361163531,0.6171756305184863
2,0,1.2436849705399178,40.66131467788099,0.57731238124928,0.5684496588009764
4,1,1.1794838549362046,39.554089898912494,0.5891928795580181,0.5823709499904981
0,0,1.0648958610500707,38.47549623930371,0.5977139553584208,0.6030691803468977
1,0,1.2099412592555692,39.827053064534844,0.5901995164041087,0.5925773433157051
1,0,1.0223589172577237,39.05357734711006,0.5769054587663187,0.570341408981867
2,0,1.1794097550502982,38.534225209983994,0.5845849296156254,0.5796903516299758
2,0,1.305484257805854,39.917821515750674,0.586521357395076,0.574051223066781
4,0,1.3057480557612398,40.208098233014454,0.5878544971134569,0.587906191745178
0,0,1.0943863431578504,40.02885630382783,0.5823783120445821,0.574906168484921
1,0,1.2549594490882359,40.15361060833704,0.6051594159686957,0.6162593958678446
2,0,1.2371252453557717,39.6610186842315,0.5878311199874777,0.5867776305313033
3,0,1.253500118709004,38.836158396670314,0.6033407497951848,0.6066904160296149
1,0,1.3083115636992602,40.96771194638491,0.5965486216211906,0.5957505005197408
2,0,1.1739616635698145,39.51287322429407,0.5899250819730125,0.5894394193724974
2,0,1.2066724606685435,39.44365283277931,0.590882250159815,0.592896950439098
2,0,1.3259266111336991,40.219617167902086,0.5992761696835252,0.6026401892855636
1,0,1.2305699174151967,40.25789377499147,0.5927858999398377,0.5913087714757557
0,0,1.0617229659775,39.488019525115206,0.586763013756934,0.5845564704780122
0,0,1.150303507364049,38.99350296941046,0.5962668707803711,0.606844647958425
1,0,1.1522626408840537,39.209017872499395,0.5837206347780104,0.5746326256124472
2,0,1.3341525240705947,38.24368738639734,0.5915186806576,0.5989727659241463
0,0,1.1456382871207695,37.97968915966769,0.5874722878706976,0.5839798774754044
1,0,1.145455441335219,40.28222842008689,0.5989170360547422,0.6072264358273873
2,0,1.1526966987873195,40.21201677525581,0.5874792342905442,0.5865342727955806
1,0,1.2663043565955134,40.470754224307846,0.5960524791700126,0.605166431446729
4,0,1.27636129437538,38.73540698692972,0.5908655206162936,0.5838090673150693
0,0,1.0224417855706314,38.52712828991238,0.6007473559808219,0.6119744087983507
6,0,1.2426943319564099,38.742725488406506,0.5830794244087368,0.5778719184652539
2,0,1.2931197470877442,39.08711614425491,0.5758459993201984,0.5634334280778659
1,0,1.1999382246322445,40.82420042703877,0.5880159318593043,0.5848473142368796
5,0,1.2648621784767546,39.809833738492095,0.5743261337527503,0.5576026804250795
3,0,1.2379934399552748,38.455734304819835,0.5922690868097508,0.5957024746069448
1,0,1.1779822498455166,39.921051871680824,0.5937612062720932,0.5974807397981328
3,0,1.2135856336098636,40.24353721262492,0.5939622775010105,0.5998119011727207
0,0,1.0278076811406502,40.52190136514834,0.5807046365193005,0.5753455049690772
8,2,1.6285880353618392,40.55631984409459,0.5589215255186273,0.5275531184187583
3,0,1.263943277383226,38.71598557048279,0.5825993635424602,0.5713865886697385
0,0,1.2762856194047516,39.14959919953509,0.5923431823998274,0.5918920534117988
2,0,1.2086280983172348,39.734944591974,0.5815331841847824,0.5781775996090821
2,0,1.2191340755327558,39.47396049158285,0.5871652810145811,0.5830640273600043
2,0,1.2446425725943855,39.83493504328111,0.5993031127700577,0.605568242874679
2,0,1.2657538458681006,39.370531981766874,0.5877054519906328,0.5881208507385227
1,0,1.126997627490091,39.18634397500966,0.5840920106867444,0.5827852573021147
3,1,1.2291963702945907,39.18873339866773,0.584724964399645,0.5804387179653164
1,0,1.1599347032463425,40.76969114514974,0.5931948909119348,0.5921850100751163
4,0,1.397031123715062,39.94125894582129,0.5787519801206944,0.5678794247146248
4,0,1.1959675407514399,39.815890830482616,0.5910912944957654,0.5972564200485879
0,0,1.0971731769323159,39.42320299998896,0.5980758165199673,0.6029101748834843
1,0,1.1422361784522632,38.29325313598784,0.5880120455123621,0.5863382795739838
4,0,1.3692471415067153,39.8500660024452,0.5751806470501107,0.5627429287398751
2,1,1.1750385457832484,39.43007171367159,0.5964143000087101,0.6009810785545419
1,0,1.081131402025599,40.332455035138715,0.5955938311056199,0.5942133188966883
1,0,1.1754479629566217,38.073410713598356,0.5835152211882066,0.5781681242421792
1,0,1.2522814543717637,40.89482111625063,0.5886750431940191,0.5877272780336482
3,0,1.2300991170940199,39.871134653052046,0.588886678898302,0.5842811842534439
3,0,1.2308722917281845,39.277636379662376,0.5745886350758085,0.565151731771899
3,0,1.164208634918233,39.87212900889253,0.6028613939198275,0.612831973723019
3,0,1.2471254978509712,40.59763084305843,0.5965799345691509,0.6055519690036236
5,0,1.3292992226038305,40.21255523450522,0.5695274849954812,0.5566890683313563
4,0,1.3794672305793203,40.29033419193642,0.5875624256763639,0.5856085229622745
2,0,1.084188025588798,39.157261967923695,0.5994688970879598,0.6141870189297313
5,0,1.2581105411449736,40.13583107338137,0.5944172307658625,0.5998953596061982
1,0,1.0467587032266898,39.09865922171506,0.5839436999330169,0.5781295673663521
1,0,1.2156811023842213,39.23040422619477,0.5733864307879588,0.5580663939936734
4,0,1.257066446391499,40.54837278899052,0.5885132714651837,0.5831071357190633
3,0,1.2483597919153169,38.70021344705036,0.611625515554548,0.6276114718996436
0,0,1.1470731388352566,40.07991974969909,0.5834385144763583,0.5804460822018483
2,0,1.1810239017293838,38.939591772997375,0.5883782733686822,0.5839796478559686
1,0,1.157434936673058,39.298789448570226,0.5869284909142491,0.5856245977516709
0,0,1.0881503315036618,38.3552784782217,0.596724211745293,0.5946508574663597
1,0,1.111496430942542,38.92333393626257,0.59908184737168,0.607764133706004
3,0,1.1971968029152578,39.70883851207409,0.5875833826004103,0.5891385164277922
5,1,1.3477442035820284,39.90761208912625,0.5836886990536234,0.5781480267542664
1,0,1.0813076355296798,40.65150676820372,0.5888119482151695,0.585442781959689
4,1,1.3688435637173635,39.19318451874605,0.5996104017334793,0.6150393585955373
0,0,1.0881853923758336,38.796111377775055,0.604008030175154,0.6122962841219943
5,0,1.2319920577799994,39.34107925508121,0.5949840517776601,0.6017456278611163
0,0,1.0438158728078648,38.66508962487685,0.583925861795648,0.5771344087004397
5,0,1.3657889430488326,40.56291634786251,0.5847745401913882,0.578528714537691
1,0,1.233935428442195,40.979213320701746,0.6022937254839373,0.6086287382399613
4,0,1.2594063509395734,41.0615256665101,0.5947215139414502,0.6073238742895942
2,0,1.302216011937325,40.141564039133534,0.6037400421177044,0.6169569238813732
3,0,1.1971529765221909,39.44743025327128,0.5984322395860837,0.6047164470446724
4,0,1.3784255371384075,39.22327171000506,0.5802735008531588,0.5783694714286713
3,0,1.1556095645211473,38.55765062242122,0.589131725055789,0.5917700073244587
3,0,1.1927628386913127,39.49278826827559,0.5859735401508261,0.5802576728768561
3,0,1.2533683220640655,39.82506359708513,0.5789736400675736,0.5715673777280402
2,0,1.3024019332061887,39.277511533612284,0.5705127880676714,0.5579189935045181
4,0,1.1941736403926915,39.54003072585315,0.593206361307262,0.5963149203831866
6,1,1.334670732324724,40.05436146211749,0.5889549383399606,0.5830372445097366
0,0,1.0634848660880936,38.63710343087913,0.5977547844637796,0.5983544637776619
5,0,1.2324007375481454,41.54808866403086,0.5767801207666858,0.5645319560919653
2,0,1.3953465426060385,38.78100436502309,0.5960184780915101,0.5977635212123438
3,0,1.210821408705618,40.117899567661254,0.5848119847406255,0.5785364680591882
1,0,1.1833070390273601,40.13321750183696,0.5842692608158866,0.5834197049482375
1,0,1.1621147933346696,39.67524999737113,0.5800314377025366,0.5667464241420495
5,1,1.3662100802347317,40.36621823004045,0.5838201615728529,0.5818555903594771
2,0,1.2491891950828207,39.27155595907082,0.5879005025584618,0.5775980364288472
1,0,1.249357144423934,39.2385050894937,0.6033662227844011,0.6117787965617819
1,0,1.0939678253035043,41.2492379610554,0.5894742419659531,0.5911987986024605
2,1,1.2245139817542794,39.72883133941134,0.5998967291731023,0.6082730329376902
9,1,1.3888960727203798,40.91213650762435,0.5917909660539991,0.5938113272358856
8,0,1.3741727948923466,39.864314584903624,0.58612784556233,0.5931422325370214
2,0,1.2746807284557313,40.161068164856204,0.592164157832251,0.5915942772361176
2,0,1.1396210389841956,39.85882408156556,0.5790276524477922,0.5704460211131649
3,0,1.2215628200221653,39.86929732318932,0.6124170108937962,0.6293361696807831
2,0,1.3742537154516092,40.14760267170614,0.5862397053131925,0.5917409675397094
1,0,1.0554674639245147,39.63787172660083,0.5966228339758477,0.6016887551531319
3,0,1.2110527528421127,38.9694394688662,0.5931064843436566,0.5948044400995132
6,0,1.4159220024197168,40.5483840422189,0.5907511342389066,0.5937429850864884
0,0,1.021732699107443,39.87907942493556,0.5936347720189694,0.5950030535359259
4,0,1.182791395640835,41.67113452237127,0.5803251186716905,0.5740412940433814
0,0,1.2513712739819582,39.02705528060585,0.5977117021822468,0.6081653192348482
1,0,1.1039109467488937,39.76431916056031,0.5853541953493162,0.5828717119790787
0,0,1.2153645743607788,39.64391944171485,0.5876603148750167,0.5918729737157534
3,0,1.2734471185133596,40.04546120959227,0.5910937975149957,0.5832263268561306
1,0,1.1682970768430998,40.02999703530352,0.5899348509636797,0.5914103604809103
7,1,1.2471687288934539,41.412905269735724,0.6002971075204449,0.6132664830059749
1,0,1.275847127945695,39.23419060150181,0.6025972436733026,0.607366945600176
0,0,1.0605325160933368,39.29598706904083,0.5883291050086425,0.588286772449349
2,1,1.2315794716365185,40.51937642755048,0.5845523823929893,0.5853527506053574
1,0,1.1925686154294335,38.977836091260585,0.5702369778576064,0.5534239941305077
2,0,1.3786635089082273,38.586612193168804,0.5922224456088019,0.5906528831937605
2,0,1.2589997782234816,40.531757316452065,0.5947433342025343,0.5924273598580041
2,0,1.3108401191002483,39.444710852987185,0.5850982044040647,0.5840458896718964
1,0,1.2506823920922838,39.940147386460744,0.601218241863743,0.6085731387829713
2,0,1.1813450679451138,39.65375110423894,0.5888114274103555,0.5925459457044203
2,0,1.166985432104305,37.99781259745436,0.5953449959829555,0.5973025057844177
1,0,1.0610355267226148,38.815080781976164,0.5895643482134311,0.5818123227670421
1,0,1.016662295781776,38.65324629637771,0.5828958793350911,0.5783936986648812
0,0,1.1209160226239094,39.59602751382931,0.5903774217464649,0.5918938090733363
4,0,1.384576789751899,38.90544596577165,0.5957325819890649,0.6024003140131644
2,0,1.1626056641862248,39.46018669459139,0.5977287274615761,0.5992449310953061
2,0,1.1984970130770738,39.46136495865711,0.5807814495120113,0.5663413875440056
2,0,1.0789114198368044,39.695088096944296,0.5770735195780805,0.5612644868305241
4,0,1.1208757218290544,42.28249299764427,0.5971723750367178,0.6020358724986936
3,0,1.2384401644805718,39.7347594952125,0.5756324105278992,0.5557303774452357
2,0,1.189963457020967,39.791951769369916,0.5867739937145717,0.5839650700979298
2,0,1.1405927224114012,39.44000530915457,0.5851625976145991,0.5841305785046083
4,0,1.2074545220780226,39.3745208941771,0.5883016930393288,0.577942326637759
2,0,1.073145017510052,38.52045525124548,0.5927686471811098,0.5937356423181858
3,0,1.200382975795663,39.188544221398146,0.5856992392339609,0.5711939506823023
3,0,1.2542695061122509,40.14795629304964,0.5880494692815104,0.584791646373674
0,0,1.1490036565445716,39.64918960554783,0.5948313426661652,0.5981308068457245
2,0,1.2922283609865954,40.632436683400954,0.5968728133033687,0.599916436757602
1,0,1.2652361932408294,39.71407518489446,0.6108137336115721,0.6278179388248841
4,0,1.2697633048693406,39.02231351078649,0.6001532319921706,0.6108371171372198
1,0,1.1288641800297519,41.442592386529654,0.5993933793049415,0.6090188213776535
3,0,1.1432863596848188,39.63361779615533,0.5922806662600155,0.5898938854834315
3,0,1.1608518609423513,39.6988280423344,0.5836522676662688,0.5813663330202474
2,0,1.2470096430617075,39.25985602292664,0.5965316264697698,0.6061790207549209
7,0,1.3580837542692554,41.3623815520083,0.5826979809307797,0.5694440387024566
