simple_fixed_median_gap,simple_fixed_r_squared,simple_fixed_leaveout_r_squared,simple_fixed_flip_rate,simple_recomputed_median_gap,simple_recomputed_r_squared,simple_recomputed_leaveout_r_squared,simple_recomputed_flip_rate,log_fixed_median_gap,log_fixed_r_squared,log_fixed_leaveout_r_squared,log_fixed_flip_rate,log_recomputed_median_gap,log_recomputed_r_squared,log_recomputed_leaveout_r_squared,log_recomputed_flip_rate
39.67760443609867,0.5954098819069316,0.5916289316156083,73.73737373737373,39.67760443609867,0.5990111600373869,0.5916289316156083,73.73737373737373,39.736555031765405,0.601227165375031,0.5725545670505181,73.73737373737373,39.736555031765405,0.5796687659073483,0.5725545670505181,73.73737373737373
39.29191153029237,0.5935008576866213,0.5931412616371916,71.71717171717171,39.29191153029237,0.5974781216764034,0.5931412616371916,71.71717171717171,39.68774987253483,0.5992632109300811,0.5735895293212794,71.71717171717171,39.68774987253483,0.5780969124185855,0.5735895293212794,71.71717171717171
40.20285412674405,0.5794793551821957,0.5730429548279845,74.74747474747475,40.20285412674405,0.5859109674772915,0.5730429548279845,74.74747474747475,40.063551463782275,0.5854185949290176,0.5540137842201098,74.74747474747475,40.063551463782275,0.5662254809637643,0.5540137842201098,74.74747474747475
38.187306697255316,0.5891228838362834,0.5794091066238674,71.71717171717171,38.187306697255316,0.5932073598019177,0.5794091066238674,71.71717171717171,38.084761509079044,0.5951080208068718,0.5615160504467389,71.71717171717171,38.084761509079044,0.5740977647082102,0.5615160504467389,71.71717171717171
39.54744744445485,0.594131665327646,0.5964066398601557,72.72727272727273,39.54744744445485,0.5972858193614097,0.5964066398601557,72.72727272727273,39.8631933342538,0.5999527630754036,0.5786030672395666,71.71717171717171,39.8631933342538,0.5786386990247073,0.5786030672395666,71.71717171717171
39.943695183424076,0.5688336415773599,0.5509320586304853,71.71717171717171,39.943695183424076,0.5764600962786748,0.5509320586304853,71.71717171717171,39.78526214702026,0.5746182894381131,0.531903407220061,71.71717171717171,39.78526214702026,0.556685521637184,0.531903407220061,71.71717171717171
39.180321578964325,0.5964863380377976,0.5984478624266352,73.73737373737373,39.180321578964325,0.600172451546017,0.5984478624266352,73.73737373737373,39.14811180577203,0.602249560616398,0.5813128438989617,73.73737373737373,39.14811180577203,0.5813297740665444,0.5813128438989617,73.73737373737373
39.71612499091196,0.5978641927804719,0.5987505984004342,72.72727272727273,39.71612499091196,0.6002436982612172,0.5987505984004342,72.72727272727273,39.73634424244084,0.6040992539232186,0.5776734465254822,72.72727272727273,39.73634424244084,0.5799702514471881,0.5776734465254822,72.72727272727273
39.90374090307506,0.5898907438019965,0.5937408423608598,73.73737373737373,39.90374090307506,0.5942603326116216,0.5937408423608598,73.73737373737373,39.74542759390193,0.5959990589424731,0.5738481500561853,72.72727272727273,39.74542759390193,0.5744568706129265,0.5738481500561853,72.72727272727273
39.48157305648521,0.6041457545671879,0.6175536767037508,72.72727272727273,39.48157305648521,0.6068918902466007,0.6175536767037508,72.72727272727273,39.303060908279164,0.6104198840097081,0.5993470405783436,72.72727272727273,39.303060908279164,0.5876584624076071,0.5993470405783436,72.72727272727273
39.583148445234116,0.5862952224495593,0.5823454995614548,73.73737373737373,39.583148445234116,0.5909012060531152,0.5823454995614548,73.73737373737373,39.466405498591214,0.5921910450268885,0.5629249056596086,73.73737373737373,39.466405498591214,0.5712426036273345,0.5629249056596086,73.73737373737373
39.54848815072014,0.5811061290850305,0.5740774302907198,74.74747474747475,39.54848815072014,0.5879412048252698,0.5740774302907198,74.74747474747475,39.568640956147426,0.5871559057169304,0.5531610631303949,74.74747474747475,39.568640956147426,0.5672818268735045,0.5531610631303949,74.74747474747475
39.15629704485744,0.5850258523927998,0.5812732627081146,71.71717171717171,39.15629704485744,0.5904841268409691,0.5812732627081146,71.71717171717171,39.27564487728963,0.5904734183987519,0.5645662646905043,71.71717171717171,39.27564487728963,0.5721738302629618,0.5645662646905043,71.71717171717171
39.93090986845198,0.5926563107183509,0.5939351084443413,71.71717171717171,39.93090986845198,0.5979044214557736,0.5939351084443413,71.71717171717171,40.07347834700437,0.5982658312440203,0.5755773799008264,71.71717171717171,40.07347834700437,0.5791048682355804,0.5755773799008264,71.71717171717171
39.91585392433663,0.6023783979478693,0.6130629206796936,74.74747474747475,39.91585392433663,0.6057877633541002,0.6130629206796936,74.74747474747475,40.30525196485474,0.608352929931092,0.593847319897421,74.74747474747475,40.30525196485474,0.5865818714493198,0.593847319897421,74.74747474747475
